"Sample","Chr_Arm","SV_Type","SV_Count","SV_Size_Sum","SV_Rate","SV_Proportion"
"6414C","chr6p","INS",4,0.008939,0.0670324987630828,0.000149800876610799
"6414C","chr6q","BND",10,10.532584,0.0889251861737698,0.0936611993090869
"6414C","chr6q","DEL",8,0.077597,0.0711401489390158,0.000690032767152601
"6414C","chr6q","DUP",2,46.160802,0.017785037234754,0.410485791178052
"6414C","chr7p","DEL",2,0.001285,0.0322245743476115,2.07042890183404e-05
"6414C","chr7p","INS",2,0.005587,0.0322245743476115,9.00193484400527e-05
"6414C","chr7q","BND",2,0.02537,0.0203039515763749,0.000257555625746316
"6414C","chr7q","DEL",5,3.665876,0.0507598789409374,0.0372158843944975
"6414C","chr7q","DUP",2,0.450686,0.0203039515763749,0.00457535336007506
"6414C","chr8p","DEL",3,0.020391,0.0662683848380056,0.000450426211743924
"6414C","chr8p","DUP",1,0.002784,0.0220894616126685,6.14970611296692e-05
"6414C","chr8p","INS",2,0.00201,0.0441789232253371,4.43998178414638e-05
"6414C","chr8q","BND",30,50.537096,0.297062423955114,0.500422407913743
"6414C","chr8q","DEL",6,1.009261,0.0594124847910228,0.00999378396877874
"6414C","chr8q","DUP",4,35.201464,0.0396083231940152,0.348567740753623
"6414C","chr8q","INS",2,0.002184,0.0198041615970076,2.16261444639323e-05
"6414C","chr8q","INV",1,0.000887,0.0099020807985038,8.78314566827287e-06
"6414C","chr9p","DEL",3,0.019846,0.0648407721368828,0.000428943321276192
"6414C","chr9q","BND",2,0.000182,0.0191662559817166,1.74412929433621e-06
"6414C","chr9q","DEL",1,0.000161,0.00958312799085831,1.54288360652819e-06
"6414C","chr9q","INS",2,0.003408,0.0191662559817166,3.26593001928451e-05
"6423A","chr1p","BND",5,128.775573,0.0403068911877665,1.03810860171066
"6423A","chr1p","DEL",1,0.029844,0.00806137823755329,0.00024058377212154
"6423A","chr1p","DUP",1,0.00128,0.00806137823755329,1.03185641440682e-05
"6423A","chr1p","INS",4,0.00549,0.0322455129502132,4.42569665241676e-05
"6423A","chr1q","BND",7,128.880603,0.0562976746301792,1.03652546483361
"6423A","chr1q","DEL",2,0.04269,0.0160850498943369,0.000343335389994621
"6423A","chr1q","DUP",1,0.006382,0.00804252494716845,5.13273942128291e-05
"6423A","chr1q","INS",3,0.00388,0.0241275748415054,3.12049967950136e-05
"6423A","chr1q","INV",1,0.001196,0.00804252494716845,9.61885983681347e-06
"6423A","chr10p","BND",4,0.034634,0.0984029423857414,0.000852021876646942
"6423A","chr10p","INS",4,0.010562,0.0984029423857414,0.00025983296936955
"6423A","chr10q","DEL",5,0.024516,0.0531299134876055,0.000260506591812427
"6423A","chr10q","INS",5,0.00551,0.0531299134876055,5.85491646633413e-05
"6423A","chr11p","DEL",2,0.035401,0.03791949891354,0.000671194090519115
"6423A","chr11q","BND",4,0.160864,0.0485528483674153,0.00195260134994398
"6423A","chr11q","DEL",4,0.02271,0.0485528483674153,0.000275658796606001
"6423A","chr11q","DUP",3,0.059101,0.0364146362755615,0.000717380472840653
"6423A","chr12p","BND",2,0.000804,0.0556922118674311,2.23882691707073e-05
"6423A","chr12p","DEL",1,0.027484,0.0278461059337156,0.000765322375482239
"6423A","chr12p","DUP",1,0.029441,0.0278461059337156,0.00081981720479452
"6423A","chr12p","INS",1,0.000768,0.0278461059337156,2.13858093570936e-05
"6423A","chr12q","BND",8,0.206362,0.0821246602246167,0.00211842614165904
"6423A","chr12q","DEL",3,0.053877,0.0307967475842313,0.000553078789865209
"6423A","chr12q","INS",1,0.003104,0.0102655825280771,3.18643681671513e-05
"6423A","chr13q","BND",2,38.119122,0.0206092625610158,0.392803496946696
"6423A","chr13q","DEL",4,0.016132,0.0412185251220316,0.000166234311817153
"6423A","chr13q","INS",2,0.001133,0.0206092625610158,1.16751472408154e-05
"6423A","chr14p","DEL",1,0.005337,0.0877172899813434,0.00046814717663043
"6423A","chr14p","INS",1,0.006841,0.0877172899813434,0.00060007398076237
"6423A","chr14q","BND",6,0.00184,0.0668440030640845,2.04988276063193e-05
"6423A","chr14q","DEL",3,0.004087,0.0334220015320423,4.55319067538189e-05
"6423A","chr14q","DUP",1,0.006757,0.0111406671773474,7.52774881173365e-05
"6423A","chr14q","INS",7,0.009288,0.077984670241432,0.000103474516743203
"6423A","chr15p","DEL",1,0.023577,0.0581847633887504,0.00137182216641657
"6423A","chr15q","DEL",2,0.033642,0.0242228800483586,0.000407453065293439
"6423A","chr16p","BND",4,0.463182,0.108580866265209,0.012573175699613
"6423A","chr16p","DEL",2,0.005147,0.0542904331326044,0.000139716429666757
"6423A","chr16q","BND",4,0.767456,0.0672365287454398,0.0129002693512151
"6423A","chr16q","DEL",2,0.014163,0.0336182643727199,0.000238067739155416
"6423A","chr17p","BND",6,74.997809,0.233556830351987,2.91937509223062
"6423A","chr17p","DUP",1,0.002911,0.0389261383919978,0.000113313988859106
"6423A","chr17q","BND",8,91.325397,0.136548555693496,1.55879388231064
"6423A","chr17q","DEL",4,0.015996,0.0682742778467481,0.000273028837109146
"6423A","chr18q","DEL",1,0.004255,0.0161048972512387,6.85263378040206e-05
"6423A","chr18q","INS",2,0.01026,0.0322097945024774,0.000165236245797709
"6423A","chr19p","INS",1,0.000154,0.0359803824880168,5.54097890315459e-06
"6423A","chr19q","INS",1,0.001704,0.0294859644008285,5.02440833390118e-05
"6423A","chr2p","DEL",4,0.058538,0.0427792465853846,0.000626052884153811
"6423A","chr2q","BND",2,0.008644,0.0134054125385341,5.79381929915444e-05
"6423A","chr2q","DEL",3,0.017926,0.0201081188078012,0.000120152712582881
"6423A","chr2q","INS",3,0.000749,0.0201081188078012,5.02032699568102e-06
"6423A","chr20p","BND",4,0.331294,0.142792106152508,0.0118265420039223
"6423A","chr20p","DEL",1,0.009431,0.0356980265381271,0.000336668088281077
"6423A","chr20p","INV",1,0.000618,0.0356980265381271,2.20613804005626e-05
"6423A","chr20q","DEL",3,0.003426,0.0785391672994742,8.96917290559995e-05
"6423A","chr20q","INS",2,0.004984,0.0523594448663161,0.00013047973660686
"6423A","chr21p","DEL",1,0.104564,0.0898107140409801,0.00939096750298104
"6423A","chr21q","BND",4,0.003956,0.117798974459798,0.00011650318574074
"6423A","chr21q","DEL",1,6.8e-05,0.0294497436149496,2.00258256581657e-06
"6423A","chr22p","BND",2,9.692954,0.140354600283432,0.680225342117847
"6423A","chr22p","DEL",1,0.010045,0.070177300141716,0.000704930979923538
"6423A","chr22q","DEL",3,0.170969,0.0809163965317722,0.00461139846621352
"6423A","chr22q","DUP",1,0.012037,0.0269721321772574,0.000324663555017647
"6423A","chr22q","INS",1,0.00036,0.0269721321772574,9.70996758381266e-06
"6423A","chr3p","DEL",6,0.066268,0.0637778734020693,0.000704405352434721
"6423A","chr3p","INS",1,0.001377,0.0106296455670115,1.46370219457749e-05
"6423A","chr3q","BND",8,0.277468,0.0747457937598736,0.00259244573787058
"6423A","chr3q","DEL",6,0.081193,0.0560593453199052,0.000758604404093177
"6423A","chr3q","INS",3,0.002186,0.0280296726599526,2.04242881448855e-05
"6423A","chr4p","DEL",1,0.023748,0.0190648776643024,0.000452752714771852
"6423A","chr4p","INS",3,0.005862,0.0571946329929071,0.00011175831286814
"6423A","chr4q","BND",2,0.023086,0.0141720874487806,0.000163588405421274
"6423A","chr4q","DEL",9,0.059263,0.0637743935195126,0.000419940209238542
"6423A","chr4q","DUP",1,0.006743,0.00708604372439029,4.77811928335637e-05
"6423A","chr4q","INS",6,0.013568,0.0425162623463417,9.61434412525274e-05
"6423A","chr5p","BND",4,0.223464,0.0827850907942379,0.00462487188231089
"6423A","chr5p","INS",1,0.003248,0.0206962726985595,6.72214937249212e-05
"6423A","chr5q","DEL",4,0.034524,0.0299115604891019,0.000258166678581438
"6423A","chr5q","DUP",1,0.019365,0.00747789012227547,0.000144809342217864
"6423A","chr6p","DEL",4,0.015291,0.0670324987630828,0.000256248484646575
"6423A","chr6p","INS",6,0.006702,0.100548748144624,0.000112312951677545
"6423A","chr6q","BND",2,0.023,0.017785037234754,0.00020452792819967
"6423A","chr6q","DEL",10,0.126104,0.0889251861737698,0.00112138216772571
"6423A","chr6q","INS",1,0.002875,0.00889251861737698,2.55659910249588e-05
"6423A","chr6q","INV",1,0.001674,0.00889251861737698,1.48860761654891e-05
"6423A","chr7p","BND",4,0.24247,0.0644491486952229,0.00390674627103268
"6423A","chr7p","DEL",4,0.0171,0.0644491486952229,0.000275520110672078
"6423A","chr7p","DUP",1,0.00025,0.0161122871738057,4.02807179345143e-06
"6423A","chr7q","BND",4,0.0257,0.0406079031527499,0.000260905777756418
"6423A","chr7q","DEL",6,0.031137,0.0609118547291248,0.000316102070116793
"6423A","chr7q","DUP",1,0.096571,0.0101519757881875,0.000980386453841052
"6423A","chr7q","INS",2,0.000336,0.0203039515763749,3.41106386483099e-06
"6423A","chr8p","DEL",4,0.330257,0.0883578464506741,0.00729519932381507
"6423A","chr8p","INS",1,0.001207,0.0220894616126685,2.66619801664909e-05
"6423A","chr8q","DEL",1,0.014216,0.0099020807985038,0.00014076798063153
"6423A","chr8q","DUP",1,0.003327,0.0099020807985038,3.29442228166221e-05
"6423A","chr8q","INS",1,0.00236,0.0099020807985038,2.3368910684469e-05
"6423A","chr8q","INV",1,0.000887,0.0099020807985038,8.78314566827287e-06
"6423A","chr9p","DEL",2,0.018545,0.0432271814245885,0.000400824039759497
"6423A","chr9q","DEL",2,0.010878,0.0191662559817166,0.000104245266284557
"6423A","chr9q","INS",1,0.003351,0.00958312799085831,3.21130618973662e-05
"6436B","chr1p","BND",4,0.002788,0.0322455129502132,2.24751225262986e-05
"6436B","chr1p","DEL",7,0.041145,0.056429647662873,0.00033168540758413
"6436B","chr1p","INS",2,0.009599,0.0161227564751066,7.7381169702274e-05
"6436B","chr1q","DEL",2,0.042689,0.0160850498943369,0.000343327347469674
"6436B","chr1q","DUP",2,0.130416,0.0160850498943369,0.00104887393350992
"6436B","chr1q","INS",5,0.008804,0.0402126247358423,7.08063896348711e-05
"6436B","chr10p","BND",50,255.791514,1.23003677982177,6.29265940372589
"6436B","chr10p","DEL",4,0.00963,0.0984029423857414,0.000236905083793673
"6436B","chr10p","DUP",5,40.627029,0.123003677982177,0.999454798497712
"6436B","chr10p","INS",2,0.002571,0.0492014711928707,6.32484912184353e-05
"6436B","chr10q","DEL",3,0.023891,0.0318779480925633,0.000253865352626477
"6436B","chr10q","INS",2,0.002378,0.0212519653950422,2.52685868547052e-05
"6436B","chr11p","BND",2,0.02436,0.03791949891354,0.000461859496766917
"6436B","chr11p","DEL",4,0.04644,0.07583899782708,0.000880490764772399
"6436B","chr11q","BND",12,0.624038,0.145658545102246,0.00757470559737628
"6436B","chr11q","DUP",2,0.015205,0.0242764241837077,0.000184561514856638
"6436B","chr11q","INS",3,0.004452,0.0364146362755615,5.40393202329333e-05
"6436B","chr12p","BND",3,99.827242,0.0835383178011467,2.77979995580266
"6436B","chr12p","DEL",1,0.027491,0.0278461059337156,0.000765517298223775
"6436B","chr12p","INS",3,0.00703,0.0835383178011467,0.00019575812471402
"6436B","chr12q","BND",3,142.397678,0.0307967475842313,1.46179511531555
"6436B","chr12q","DEL",2,0.001619,0.0205311650561542,1.66199781129568e-05
"6436B","chr12q","INS",1,9e-05,0.0102655825280771,9.23902427526938e-07
"6436B","chr13q","DEL",10,0.113167,0.103046312805079,0.00116614420812124
"6436B","chr13q","INS",3,0.002254,0.0309138938415237,2.32266389062648e-05
"6436B","chr14p","DEL",4,0.036383,0.350869159925374,0.00319141816139122
"6436B","chr14p","INS",1,0.000136,0.0877172899813434,1.19295514374627e-05
"6436B","chr14q","BND",2,0.001186,0.0222813343546948,1.3212831272334e-05
"6436B","chr14q","DEL",3,0.070288,0.0334220015320423,0.000783055214561396
"6436B","chr14q","INS",2,0.003415,0.0222813343546948,3.80453784106415e-05
"6436B","chr15q","DEL",2,0.005549,0.0242228800483586,6.72063806941708e-05
"6436B","chr16p","BND",2,0.231698,0.0542904331326044,0.00628949238797909
"6436B","chr16p","DEL",2,0.072074,0.0542904331326044,0.00195646433879967
"6436B","chr16p","INS",1,8.1e-05,0.0271452165663022,2.19876254187048e-06
"6436B","chr16q","BND",8,0.14679,0.13447305749088,0.00246741251363578
"6436B","chr16q","DEL",3,0.339366,0.0504273965590799,0.00570444795355623
"6436B","chr16q","DUP",1,0.007197,0.01680913218636,0.000120975324345233
"6436B","chr17p","INS",1,0.000325,0.0389261383919978,1.26509949773993e-05
"6436B","chr17q","BND",4,38.684334,0.0682742778467481,0.660286241958101
"6436B","chr17q","DEL",1,0.001895,0.017068569461687,3.23449391298969e-05
"6436B","chr18q","DEL",1,0.005862,0.0161048972512387,9.44069076867612e-05
"6436B","chr18q","INS",2,0.006106,0.0322097945024774,9.83365026160634e-05
"6436B","chr19p","DEL",2,0.013002,0.0719607649760337,0.000467816933109195
"6436B","chr19p","INS",1,0.002192,0.0359803824880168,7.88689984137329e-05
"6436B","chr19q","DEL",1,0.006551,0.0294859644008285,0.000193162552789828
"6436B","chr19q","DUP",2,0.024792,0.0589719288016571,0.000731016029425341
"6436B","chr2p","BND",4,0.007802,0.0427792465853846,8.34409204647927e-05
"6436B","chr2p","DEL",3,0.049668,0.0320844349390385,0.000531189904850721
"6436B","chr2p","DUP",2,0.034757,0.0213896232926923,0.000371719568392053
"6436B","chr2q","BND",6,0.023444,0.0402162376156023,0.000157138245776697
"6436B","chr2q","DEL",3,0.030228,0.0201081188078012,0.000202609405107405
"6436B","chr2q","DUP",1,0.017262,0.00670270626926705,0.000115702115620088
"6436B","chr2q","INS",2,0.003265,0.0134054125385341,2.18843359691569e-05
"6436B","chr20p","BND",2,0.330974,0.0713960530762542,0.0118151186354301
"6436B","chr20p","DEL",1,0.003311,0.0356980265381271,0.000118196165867739
"6436B","chr20p","INV",1,0.000618,0.0356980265381271,2.20613804005626e-05
"6436B","chr20q","DEL",1,0.003036,0.0261797224331581,7.94816373070679e-05
"6436B","chr20q","INS",1,0.002295,0.0261797224331581,6.00824629840978e-05
"6436B","chr21p","DEL",1,0.104592,0.0898107140409801,0.00939348220297419
"6436B","chr21q","BND",4,0.003956,0.117798974459798,0.00011650318574074
"6436B","chr21q","DEL",1,0.000282,0.0294497436149496,8.30482769941577e-06
"6436B","chr22p","DEL",1,8e-05,0.070177300141716,5.61418401133728e-06
"6436B","chr22q","DEL",1,0.000528,0.0269721321772574,1.42412857895919e-05
"6436B","chr22q","INS",1,0.001306,0.0269721321772574,3.52256046234982e-05
"6436B","chr3p","BND",6,0.005104,0.0637778734020693,5.42537109740269e-05
"6436B","chr3p","DEL",5,0.065038,0.0531482278350577,0.000691330888387297
"6436B","chr3p","INS",2,0.001921,0.0212592911340231,2.04195491342292e-05
"6436B","chr3q","BND",4,0.038132,0.0373728968799368,0.000356275825956437
"6436B","chr3q","DEL",5,0.181634,0.046716121099921,0.00169704718797261
"6436B","chr3q","INS",3,0.010475,0.0280296726599526,9.78702737043345e-05
"6436B","chr4p","DEL",6,0.122861,0.114389265985814,0.00234232993471385
"6436B","chr4p","INV",1,0.002017,0.0190648776643024,3.84538582488979e-05
"6436B","chr4q","BND",2,0.01299,0.0141720874487806,9.20477079798298e-05
"6436B","chr4q","DEL",5,0.029798,0.0354302186219514,0.000211149930899382
"6436B","chr4q","DUP",1,0.006745,0.00708604372439029,4.77953649210125e-05
"6436B","chr4q","INS",2,0.006237,0.0141720874487806,4.41956547090222e-05
"6436B","chr5p","BND",5,102.814443,0.103481363492797,2.1278757496785
"6436B","chr5p","DEL",2,0.010072,0.0413925453971189,0.000208452858619891
"6436B","chr5p","DUP",1,0.11125,0.0206962726985595,0.00230246033771474
"6436B","chr5p","INS",2,0.008847,0.0413925453971189,0.000183099924564156
"6436B","chr5q","BND",3,102.801875,0.0224336703668264,0.768741125613897
"6436B","chr5q","INS",3,0.002099,0.0224336703668264,1.56960913666562e-05
"6436B","chr6p","DEL",4,0.017177,0.0670324987630828,0.000287854307813368
"6436B","chr6p","DUP",2,0.023132,0.0335162493815414,0.000387648940346908
"6436B","chr6q","BND",4,0.008008,0.0355700744695079,7.12112890879548e-05
"6436B","chr6q","DEL",7,0.031744,0.0622476303216388,0.000282284110990015
"6436B","chr6q","INS",3,0.005818,0.0266775558521309,5.17366733158993e-05
"6436B","chr7p","BND",2,0.232062,0.0322245743476115,0.00373904958612771
"6436B","chr7p","DEL",5,0.21219,0.0805614358690287,0.00341886621540984
"6436B","chr7q","BND",4,0.025668,0.0406079031527499,0.000260580914531196
"6436B","chr7q","DEL",6,0.051244,0.0609118547291248,0.000520227847289879
"6436B","chr7q","DUP",1,0.096571,0.0101519757881875,0.000980386453841052
"6436B","chr7q","INS",2,0.004958,0.0203039515763749,5.03334959578335e-05
"6436B","chr8p","DEL",2,0.310647,0.0441789232253371,0.00686202498159064
"6436B","chr8p","INS",1,0.001655,0.0220894616126685,3.65580589689664e-05
"6436B","chr8q","BND",2,0.000476,0.0198041615970076,4.71339046008781e-06
"6436B","chr8q","DEL",1,0.001162,0.0099020807985038,1.15062178878614e-05
"6436B","chr8q","INS",4,0.004805,0.0396083231940152,4.75794982368107e-05
"6436B","chr8q","INV",1,0.000887,0.0099020807985038,8.78314566827287e-06
"6436B","chr9p","DEL",2,0.006287,0.0432271814245885,0.000135884644808194
"6436B","chr9q","DEL",2,0.017901,0.0191662559817166,0.000171547574164355
"6436B","chr9q","DUP",3,0.018752,0.0287493839725749,0.000179702816084575
"6436B","chr9q","INS",3,0.007803,0.0287493839725749,7.47771477126674e-05
"6439C","chr1p","BND",1,128.772774,0.00806137823755329,1.03808603791297
"6439C","chr1p","DEL",4,0.04905,0.0322455129502132,0.000395410602551989
"6439C","chr1p","INS",1,0.002634,0.00806137823755329,2.12336702777154e-05
"6439C","chr1q","BND",5,129.783406,0.0402126247358423,1.04378628048349
"6439C","chr1q","DEL",4,0.061206,0.0321700997886738,0.000492250781916392
"6439C","chr1q","DUP",1,0.006393,0.00804252494716845,5.14158619872479e-05
"6439C","chr1q","INS",2,0.008297,0.0160850498943369,6.67288294866567e-05
"6439C","chr1q","INV",1,0.001196,0.00804252494716845,9.61885983681347e-06
"6439C","chr10p","BND",4,0.034628,0.0984029423857414,0.000851874272233364
"6439C","chr10p","DEL",1,0.011311,0.0246007355964354,0.00027825892033128
"6439C","chr10p","INS",1,0.001788,0.0246007355964354,4.39861152464264e-05
"6439C","chr10q","DEL",7,0.037092,0.0743818788826477,0.000394138950216453
"6439C","chr10q","INS",6,0.008194,0.0637558961851266,8.70693022234879e-05
"6439C","chr11p","BND",7,13.85942,0.13271824619739,0.262771130816147
"6439C","chr11p","DEL",4,0.038159,0.07583899782708,0.000723485079520886
"6439C","chr11q","BND",11,9.491356,0.133520333010392,0.115208092167289
"6439C","chr11q","DEL",2,0.021881,0.0242764241837077,0.000265596218781854
"6439C","chr11q","DUP",1,0.001512,0.0121382120918538,1.8352976682883e-05
"6439C","chr11q","INS",4,0.004421,0.0485528483674153,5.36630356580858e-05
"6439C","chr11q","INV",1,0.000197,0.0121382120918538,2.3912277820952e-06
"6439C","chr12p","BND",6,43.414186,0.167076635602293,1.20891602238203
"6439C","chr12p","DEL",2,0.02503,0.0556922118674311,0.000696988031520901
"6439C","chr12p","DUP",1,0.001388,0.0278461059337156,3.86503950359972e-05
"6439C","chr12p","INS",2,0.004909,0.0556922118674311,0.00013669653402861
"6439C","chr12q","BND",328,9251.835632,3.36711106920928,94.9754822165002
"6439C","chr12q","DEL",9,234.456863,0.0923902427526938,2.40683627640056
"6439C","chr12q","DUP",7,226.077694,0.0718590776965396,2.32081922551436
"6439C","chr12q","INS",2,0.003856,0.0205311650561542,3.95840862282652e-05
"6439C","chr13q","BND",14,369.86837,0.14426483792711,3.81135717517247
"6439C","chr13q","DEL",3,0.066189,0.0309138938415237,0.000682053239825537
"6439C","chr13q","DUP",1,15.194374,0.0103046312805079,0.156572421608136
"6439C","chr13q","INS",2,0.004868,0.0206092625610158,5.01629450735124e-05
"6439C","chr14p","DEL",3,0.029684,0.26315186994403,0.0026038000358062
"6439C","chr14q","BND",6,0.022716,0.0668440030640845,0.000253071395600624
"6439C","chr14q","DUP",1,0.334347,0.0111406671773474,0.00372484864874458
"6439C","chr14q","INS",2,0.004947,0.0222813343546948,5.51128805263377e-05
"6439C","chr15q","DEL",3,0.012942,0.0363343200725378,0.000156746256792928
"6439C","chr15q","DUP",1,0.006157,0.0121114400241793,7.45701362288718e-05
"6439C","chr15q","INS",1,0.002137,0.0121114400241793,2.58821473316711e-05
"6439C","chr16p","BND",2,0.231702,0.0542904331326044,0.00628960096884535
"6439C","chr16p","DEL",4,0.012414,0.108580866265209,0.000336980718454076
"6439C","chr16p","INS",2,0.000428,0.0542904331326044,1.16181526903773e-05
"6439C","chr16q","BND",6,0.109576,0.10085479311816,0.00184187746845258
"6439C","chr16q","DEL",3,0.015228,0.0504273965590799,0.000255969464933889
"6439C","chr16q","INV",1,0.000662,0.01680913218636,1.11276455073703e-05
"6439C","chr17q","BND",2,0.001676,0.034137138923374,2.86069224177874e-05
"6439C","chr17q","DEL",3,0.002364,0.0512057083850611,4.03500982074281e-05
"6439C","chr17q","INS",1,0.001944,0.017068569461687,3.31812990335196e-05
"6439C","chr18p","DEL",1,0.000113,0.0542016466026625,6.12478606610086e-06
"6439C","chr18q","DUP",1,0.006954,0.0161048972512387,0.000111993455485114
"6439C","chr19p","DEL",6,0.020527,0.215882294928101,0.000738569311331521
"6439C","chr19p","INS",1,7e-05,0.0359803824880168,2.51862677416118e-06
"6439C","chr19q","DEL",1,0.005986,0.0294859644008285,0.00017650298290336
"6439C","chr19q","DUP",3,0.026134,0.0884578932024856,0.000770586193651253
"6439C","chr19q","INS",1,0.002233,0.0294859644008285,6.58421585070501e-05
"6439C","chr2p","DEL",3,0.021125,0.0320844349390385,0.000225927896029062
"6439C","chr2p","DUP",1,0.017497,0.0106948116463462,0.000187127119376119
"6439C","chr2p","INS",1,0.001928,0.0106948116463462,2.06195968541554e-05
"6439C","chr2q","BND",2,0.002302,0.0134054125385341,1.54296298318528e-05
"6439C","chr2q","DEL",8,0.051816,0.0536216501541364,0.000347307428048342
"6439C","chr2q","DUP",1,0.002119,0.00670270626926705,1.42030345845769e-05
"6439C","chr2q","INS",5,0.010333,0.0335135313463353,6.92590638803365e-05
"6439C","chr20p","BND",2,0.33097,0.0713960530762542,0.0118149758433239
"6439C","chr20q","DEL",3,0.07564,0.0785391672994742,0.00198023420484408
"6439C","chr20q","INS",3,0.013117,0.0785391672994742,0.000343399419155734
"6439C","chr21p","DEL",1,0.104592,0.0898107140409801,0.00939348220297419
"6439C","chr21q","BND",12,77.95922,0.353396923379395,2.29587904142145
"6439C","chr21q","DUP",1,16.903024,0.0294497436149496,0.497789723117339
"6439C","chr21q","INS",1,0.000307,0.0294497436149496,9.04107128978951e-06
"6439C","chr22p","DEL",1,0.016803,0.070177300141716,0.00117918917428125
"6439C","chr22p","INS",1,0.003473,0.070177300141716,0.00024372576339218
"6439C","chr22q","DEL",1,0.014982,0.0269721321772574,0.00040409648427967
"6439C","chr22q","DUP",1,0.106246,0.0269721321772574,0.00286568115530489
"6439C","chr22q","INS",2,0.001533,0.0539442643545148,4.13482786277356e-05
"6439C","chr3p","BND",4,0.004258,0.0425185822680462,4.52610308243352e-05
"6439C","chr3p","DEL",3,0.043209,0.0318889367010346,0.000459296355305002
"6439C","chr3p","DUP",1,0.044551,0.0106296455670115,0.000473561339655932
"6439C","chr3q","DEL",6,0.188258,0.0560593453199052,0.00175893670520579
"6439C","chr3q","DUP",1,0.051597,0.0093432242199842,0.000482082340078525
"6439C","chr3q","INS",4,0.008647,0.0373728968799368,8.07908598302034e-05
"6439C","chr4p","DEL",4,0.105686,0.0762595106572094,0.00201489066082946
"6439C","chr4q","BND",4,0.046156,0.0283441748975611,0.000327063434142958
"6439C","chr4q","DEL",6,0.023317,0.0425162623463417,0.000165225281521608
"6439C","chr4q","DUP",2,0.014461,0.0141720874487806,0.000102471278298408
"6439C","chr4q","INS",4,0.012259,0.0283441748975611,8.68678100173005e-05
"6439C","chr5p","DEL",1,0.000937,0.0206962726985595,1.93924075185502e-05
"6439C","chr5p","INS",1,0.002702,0.0206962726985595,5.59213288315077e-05
"6439C","chr5q","BND",2,0.012432,0.0149557802445509,9.29651300001286e-05
"6439C","chr5q","DEL",2,0.052388,0.0149557802445509,0.000391751707725767
"6439C","chr5q","DUP",2,0.012686,0.0149557802445509,9.48645140911866e-05
"6439C","chr5q","INS",2,0.000123,0.0149557802445509,9.19780485039883e-07
"6439C","chr6p","BND",4,0.00225,0.0670324987630828,3.77057805542341e-05
"6439C","chr6p","DEL",2,0.006162,0.0335162493815414,0.000103263564344529
"6439C","chr6p","INS",1,0.00309,0.0167581246907707,5.17826052944815e-05
"6439C","chr6q","BND",16,30.352798,0.142280297878032,0.269912821304483
"6439C","chr6q","DEL",13,0.832165,0.115602742025901,0.00740004275522951
"6439C","chr6q","INS",7,0.014411,0.0622476303216388,0.00012815008579502
"6439C","chr7p","BND",2,0.1801,0.0322245743476115,0.00290182292000241
"6439C","chr7p","DEL",2,0.203861,0.0322245743476115,0.00328466697553921
"6439C","chr7p","DUP",1,0.00025,0.0161122871738057,4.02807179345143e-06
"6439C","chr7p","INS",1,0.002514,0.0161122871738057,4.05062899549476e-05
"6439C","chr7q","BND",4,0.025686,0.0406079031527499,0.000260763650095383
"6439C","chr7q","DEL",4,0.057227,0.0406079031527499,0.000580967118430604
"6439C","chr7q","INS",1,0.001172,0.0101519757881875,1.18981156237557e-05
"6439C","chr8p","DEL",3,0.029257,0.0662683848380056,0.000646271378401843
"6439C","chr8p","DUP",1,0.011823,0.0220894616126685,0.00026116370464658
"6439C","chr8p","INS",1,0.003684,0.0220894616126685,8.13775765810709e-05
"6439C","chr8q","BND",6,9.156614,0.0594124847910228,0.090669531668711
"6439C","chr8q","DEL",3,0.015905,0.0297062423955114,0.000157492595100203
"6439C","chr8q","DUP",4,90.772788,0.0396083231940152,0.898839481081456
"6439C","chr8q","INS",3,0.008476,0.0297062423955114,8.39300368481182e-05
"6439C","chr8q","INV",1,0.000887,0.0099020807985038,8.78314566827287e-06
"6439C","chr9p","BND",1,93.240381,0.0216135907122943,2.01525943279238
"6439C","chr9p","DEL",2,0.015069,0.0432271814245885,0.000325695198443562
"6439C","chr9p","INS",2,0.010767,0.0432271814245885,0.000232713531199272
"6439C","chr9q","BND",15,136.552267,0.143746919862875,1.30859785210286
"6439C","chr9q","DEL",2,0.002669,0.0191662559817166,2.55773686076008e-05
"6439C","chr9q","DUP",3,42.681832,0.0287493839725749,0.409025458940312
"6439C","chr9q","INS",3,0.011566,0.0287493839725749,0.000110838458342267
"6478A","chr1p","BND",7,128.776372,0.056429647662873,1.03811504275187
"6478A","chr1p","DEL",6,0.108109,0.0483682694253197,0.000871507539883649
"6478A","chr1p","INS",1,0.003215,0.00806137823755329,2.59173310337338e-05
"6478A","chr1p","INV",1,0.000834,0.00806137823755329,6.72318945011944e-06
"6478A","chr1q","BND",3,128.773272,0.0241275748415054,1.03566225258851
"6478A","chr1q","DEL",5,0.054158,0.0402126247358423,0.000435567066088749
"6478A","chr1q","DUP",1,0.006384,0.00804252494716845,5.13434792627234e-05
"6478A","chr1q","INS",3,0.008016,0.0241275748415054,6.44688799765023e-05
"6478A","chr1q","INV",1,0.001196,0.00804252494716845,9.61885983681347e-06
"6478A","chr10p","BND",30,158.708122,0.738022067893061,3.90433654632881
"6478A","chr10p","DEL",5,0.010723,0.123003677982177,0.000263793687800576
"6478A","chr10p","DUP",4,4.292121,0.0984029423857414,0.105589333868908
"6478A","chr10p","INS",4,0.006879,0.0984029423857414,0.000169228460167879
